Ouvrage,Latitude,Longitude,Region
20182417,-36.4824575,145.1052439,VIC
20182490,-36.009272,145.1323308,VIC
20182521,-36.5885218,144.8111261,VIC
20182585,-36.4424068,145.3228185,VIC
20182588,-36.1127038,145.6531039,VIC
20182673,-36.2531159,145.0652063,VIC
20182702,-37.6972831,148.3773451,VIC
20182723,-36.4160628,144.9335406,VIC
20182733,-37.7931459,145.4240784,VIC
20182809,-35.8203637,144.2747769,VIC
20182831,-37.9706408,147.4733428,VIC
20182875,-36.4035529,144.9837223,VIC
20182979,-36.4534801,144.9699895,VIC
20183088,-36.4325241,145.2332157,VIC
20183128,-36.2715169,145.0252651,VIC
20183242,-36.442036,145.0214839,VIC
20183245,-36.4524562,145.2688645,VIC
20183306,-37.8211184,145.4123091,VIC
20183334,-37.2059288,144.0400944,VIC
20183430,-38.3819472,142.185559,VIC
20183431,-38.2738928,142.340395,VIC
20183432,-38.2785595,142.4566057,VIC
20183436,-38.2307414,143.539287,VIC
20183474,-36.1368774,144.711124,VIC
20183484,-36.8689303,145.1694879,VIC
20183549,-37.5357607,144.0856865,VIC
20183553,-36.455767,144.9244917,VIC
20183599,-36.264395,145.0330531,VIC
20183643,-36.2235702,144.8523966,VIC
20183681,-36.3627433,145.4564268,VIC
20183684,-36.1176611,145.6530347,VIC
20183685,-36.4827196,145.1141728,VIC
20183688,-36.3272271,145.4091019,VIC
20183692,-36.2693134,145.0408459,VIC
20183705,-36.4093086,145.2968117,VIC
20183707,-36.1286922,145.6130221,VIC
20183709,-36.1277134,144.6871621,VIC
20183725,-36.1176611,145.6530347,VIC
20183748,-36.2241401,144.546618,VIC
20183796,-36.7491555,141.1463559,VIC
20183799,-36.1293758,145.6533559,VIC
20183816,-36.3629317,145.4543107,VIC
20183820,-36.4387894,144.9694375,VIC
20183877,-37.9605086,144.7147193,VIC
20183907,-36.0472011,145.204198,VIC
20183908,-36.7187174,141.0548912,VIC
20183914,-36.4166776,145.5331322,VIC
20183917,-36.3415217,145.4011012,VIC
20183929,-36.4003811,144.9338886,VIC
20183930,-36.4171461,144.956522,VIC
20183973,-36.2697339,144.4397253,VIC
20183974,-36.2702714,144.5669371,VIC
20183975,-36.2551503,144.6868676,VIC
20183993,-36.055837,145.439742,VIC
20183994,-35.9279412,145.6539832,VIC
20183996,-35.9467161,145.6805207,VIC
20184003,-37.9658029,144.6711131,VIC
20184013,-37.9334622,141.7422846,VIC
20184018,-36.4152327,145.5134965,VIC
20184028,-36.372403,145.0964899,VIC
20184029,-36.4360614,145.0672909,VIC
20184030,-36.4045534,145.3451591,VIC
20184033,-36.424533,144.9306337,VIC
20184041,-36.2678244,144.9986645,VIC
20184053,-36.2635619,145.4670799,VIC
20184062,-36.2489608,144.8337663,VIC
20184078,-36.0392542,145.5066718,VIC
20184097,-35.9133105,145.6095446,VIC
20184098,-37.9685855,141.798043,VIC
20184107,-36.2710228,145.460614,VIC
20184116,-36.4381959,145.052469,VIC
20184120,-36.454951,144.9313091,VIC
20184208,-37.411778,144.1745097,VIC
20184223,-36.443238,145.3253765,VIC
20184290,-36.4070504,144.9338717,VIC
20184302,-35.3402791,141.1484079,VIC
20184304,-36.3269619,145.4328247,VIC
20184328,-36.4044267,144.9058336,VIC
20184338,-36.2827839,145.0180332,VIC
20184406,-36.4102111,144.9462567,VIC
20185723,-35.9978004,145.5058457,VIC
20185725,-35.9485358,145.660209,VIC
20185739,-36.4105646,144.9325418,VIC
20185741,-36.4238079,144.9394779,VIC
20185746,-36.2559148,144.669839,VIC
20185751,-36.1277134,144.6871621,VIC
20185814,-36.2070684,144.536932,VIC
20185883,-36.26764,145.0316076,VIC
20185897,-38.4379257,142.6884374,VIC
20185907,-37.309484,144.7129877,VIC
20185908,-37.48313,143.9742554,VIC
20185930,-36.2678244,144.9986645,VIC
20185936,-36.6331262,144.8062079,VIC
20186036,-36.4164273,145.52867,VIC
20186037,-36.4170351,145.5135085,VIC
20186048,-36.2744009,145.0254887,VIC
20186141,-36.371826,144.97069,VIC
20186171,-36.3128233,145.1904252,VIC
20186234,-37.2774324,144.7681413,VIC
20186257,-36.2744009,145.0254887,VIC
20186258,-36.2678241,145.008681,VIC
20186262,-36.5885218,144.8111261,VIC
20186267,-36.2760324,145.0241535,VIC
20186313,-36.4233181,146.6467253,VIC
20186470,-36.4583105,144.8247228,VIC
20186472,-36.4131812,144.9380032,VIC
20186473,-36.4375134,145.2607814,VIC
20186490,-36.0388898,145.7149554,VIC
20186491,-35.987495,145.7614998,VIC
20186493,-35.9539152,145.6001099,VIC
20186513,-36.3058255,141.0917564,VIC
20186630,-36.547352,144.8990234,VIC
20186643,-36.0389554,145.7617847,VIC
20186767,-36.2431431,144.5204713,VIC
20187049,-36.4066502,144.9684579,VIC
20187053,-36.0580871,145.3615042,VIC
20187057,-36.1982472,144.4554783,VIC
20187070,-37.5594661,143.9857871,VIC
20187072,-36.2534205,145.4765882,VIC
20187128,-36.0197028,145.8485733,VIC
20187309,-37.1969995,143.3954031,VIC
20187352,-36.2178875,144.9581803,VIC
20187390,-36.4217586,145.0150548,VIC
20187393,-37.6852001,144.4435309,VIC
20187394,-37.2857024,144.75774,VIC
20187413,-35.814736,144.3128923,VIC
20187690,-36.4163717,145.5001227,VIC
20188671,-37.5923014,143.9582815,VIC
20188672,-37.5634414,144.0529766,VIC
20188674,-36.2866924,145.0319049,VIC
20188713,-36.3878874,145.5610232,VIC
20188723,-37.8444171,145.4478857,VIC
20188737,-36.4239771,145.3384657,VIC
20188821,-38.5130841,142.7419572,VIC
20188839,-35.8923238,144.3756683,VIC
20188844,-36.4655468,145.3309496,VIC
20188895,-36.4281486,144.951709,VIC
20188896,-36.4572593,144.9515791,VIC
20188949,-36.5445728,144.8326798,VIC
20189054,-37.9412081,144.6715617,VIC
20189074,-37.799223,145.4379658,VIC
20189151,-36.5592082,144.797457,VIC
20189206,-36.4155333,144.9578498,VIC
20189508,-37.2056793,144.0393314,VIC
20189538,-36.2963839,144.9505668,VIC
20189602,-38.271654,142.3864266,VIC
20189611,-36.3681195,144.9404912,VIC
20189612,-37.5333185,144.0274397,VIC
20189667,-36.053127,145.71542,VIC
20189716,-36.232842,146.4579459,VIC
20189732,-36.4193138,145.5281322,VIC
20189789,-36.5356015,145.2422064,VIC
20189793,-36.2157118,145.567779,VIC
20189798,-36.4073588,145.5001756,VIC
20189805,-36.0254295,145.8163497,VIC
20189807,-35.7748917,144.2248831,VIC
20189829,-36.7301184,145.2341214,VIC
20189882,-36.490498,145.2214485,VIC
20189884,-36.4972492,145.2258214,VIC
20189887,-35.9972173,145.4002588,VIC
20189962,-38.3252088,142.3918807,VIC
20189969,-36.3681195,144.9404912,VIC
20189977,-36.4352198,145.2372392,VIC
20190065,-36.4507563,144.9629846,VIC
20190153,-36.3263548,144.7665488,VIC
20190194,-37.9201533,144.6818894,VIC
20190200,-37.2480957,144.9691125,VIC
20190222,-36.075937,145.4144329,VIC
20190226,-36.4320776,145.2310952,VIC
20190227,-36.4589261,144.9502727,VIC
20190252,-36.4148029,144.9367754,VIC
20190278,-36.0549653,145.4782504,VIC
20190291,-36.9702014,145.6959287,VIC
20190311,-34.9899117,141.0171705,VIC
20190343,-37.3724895,143.7674106,VIC
20190355,-38.1642149,143.4996125,VIC
20190356,-35.9858508,145.6612371,VIC
20190372,-35.9678103,145.5970026,VIC
20190374,-36.0257112,145.6568071,VIC
20190378,-36.4388721,145.4402586,VIC
20190387,-36.3629497,145.3486387,VIC
20190393,-36.4608771,144.8295147,VIC
20190394,-36.4263914,144.952435,VIC
20190395,-36.4119859,144.9693924,VIC
20190399,-36.38176,145.4325755,VIC
20190425,-36.2616986,144.6754898,VIC
20190449,-35.9677078,145.6501064,VIC
20190463,-37.4328197,143.5917124,VIC
20190464,-37.9425184,144.727188,VIC
20190470,-36.3970883,145.4547353,VIC
20190477,-36.4532204,145.2887255,VIC
20190487,-36.4242519,144.9143519,VIC
20190490,-36.4193138,145.5281322,VIC
20190492,-36.4384232,144.9523718,VIC
20190504,-36.2755016,145.4561329,VIC
20190508,-36.3971658,145.4579688,VIC
20190535,-36.2843794,145.0166978,VIC
20190536,-36.2701349,144.4881378,VIC
20190565,-37.077978,144.1626,VIC
20190571,-35.076754,141.075275,VIC
20190572,-35.0511046,141.0344524,VIC
20190574,-35.9682626,145.6793798,VIC
20190583,-36.3209174,145.0799535,VIC
20190592,-36.38364,145.1349138,VIC
20190598,-36.0368925,145.3033715,VIC
20190656,-35.9341025,145.6798558,VIC
20190657,-36.4523065,144.9630731,VIC
20190668,-37.487673,144.0107222,VIC
20190688,-36.2852232,145.4475519,VIC
20190689,-36.1855561,145.5408745,VIC
20190696,-36.4282285,145.0687786,VIC
20190698,-36.2548304,145.2097998,VIC
20190710,-35.9476772,145.4425635,VIC
20190730,-36.1973955,144.6601931,VIC
20190758,-36.3040341,145.0701486,VIC
20190760,-36.5156456,144.8349759,VIC
20190770,-37.9644565,144.6729398,VIC
20190777,-36.3970301,145.4463737,VIC
20190784,-36.3731782,145.1746264,VIC
20190785,-36.4440355,145.1974431,VIC
20190788,-36.4478937,144.9762387,VIC
20190789,-36.4105773,144.9605286,VIC
20190845,-35.9824842,145.7127709,VIC
20190856,-34.7179281,143.0298237,VIC
20190857,-35.0643714,143.3187866,VIC
20190861,-36.3972447,145.4372334,VIC
20190864,-36.3469884,145.3861227,VIC
20190873,-36.3635129,145.3501679,VIC
20190895,-37.3351044,144.010902,VIC
20190980,-36.1839175,146.2642045,VIC
20190988,-36.2160899,145.6004811,VIC
20191012,-36.432119,146.6841155,VIC
20191036,-36.2901524,145.4429715,VIC
20191045,-37.2517914,143.3881705,VIC
20191196,-36.7205684,145.6599857,VIC
20191206,-35.9699492,145.6358231,VIC
20191250,-36.0071048,145.2464636,VIC
20191251,-36.3119531,145.1701558,VIC
20191278,-37.367044,144.0374718,VIC
20191297,-37.7127216,148.3989174,VIC
20191299,-37.6634086,144.4466382,VIC
20191383,-36.2228295,146.462885,VIC
20191397,-36.4194735,145.5327055,VIC
20191403,-36.4547397,144.7904804,VIC
20191409,-36.4402646,145.315113,VIC
20191532,-37.2061136,144.0406667,VIC
20191632,-36.0586056,145.5327715,VIC
20191663,-37.5106288,144.0637042,VIC
20191757,-36.0766114,146.2417199,VIC
20191836,-36.4109432,145.2955246,VIC
20191837,-36.3171268,145.0873666,VIC
20191889,-37.9692476,147.3816529,VIC
20191893,-38.3413122,142.3084835,VIC
20191980,-35.7192305,144.2032259,VIC
20192061,-35.8764351,145.57692,VIC
20192062,-36.052767,145.6535964,VIC
20192067,-36.3121453,145.2175951,VIC
20192138,-37.2512169,143.4830263,VIC
20192177,-36.3678608,144.9719173,VIC
20192182,-36.3884332,145.2426685,VIC
20192269,-36.4474808,145.2353806,VIC
20192389,-36.3126078,145.005078,VIC
20192401,-36.0683377,145.8152487,VIC
20192461,-37.9715389,144.6938502,VIC
20192580,-36.8689303,145.1694879,VIC
20192585,-35.8494678,144.3504426,VIC
20192589,-36.5885218,144.8111261,VIC
20192647,-36.5125072,143.6494364,VIC
20192683,-36.4202008,144.935745,VIC
20192704,-36.1059439,145.6531578,VIC
20192714,-36.4453996,144.9984048,VIC
20192759,-38.3836376,142.7286886,VIC
20192763,-36.2378149,144.6156254,VIC
20192809,-38.34622,142.6519075,VIC
20192862,-36.0764515,145.7612662,VIC
20192867,-36.4067074,144.5626014,VIC
20192885,-36.8464102,145.1617006,VIC
20192942,-36.7524294,145.6646395,VIC
20192983,-36.2579535,144.628211,VIC
20193008,-36.4533935,145.2062806,VIC
20193027,-36.4165211,144.948817,VIC
20193057,-36.2538841,144.8115007,VIC
20193072,-37.7203221,148.4515852,VIC
20193076,-36.1809305,145.5471788,VIC
20193195,-36.7517726,145.6644322,VIC
20193202,-36.4713218,146.5952878,VIC
20193279,-36.2531159,145.0652063,VIC
20193308,-36.4016915,145.1880809,VIC
20193343,-36.6618486,144.8489802,VIC
20193354,-37.5757069,144.0657305,VIC
20193435,-36.7300127,145.1928055,VIC
20193439,-37.8149093,145.4597497,VIC
20193477,-37.2511911,143.483117,VIC
20193506,-36.3884332,145.2426685,VIC
20193564,-38.4399459,142.8116352,VIC
20193577,-36.4332475,145.231991,VIC
20193595,-36.2678241,145.008681,VIC
20193596,-36.1806538,144.7012884,VIC
20193608,-36.092178,146.1894653,VIC
20193649,-36.4067523,144.9508193,VIC
20193797,-38.4297182,142.6046175,VIC
20193800,-38.2432785,143.5858795,VIC
20194011,-36.43005,144.9839398,VIC
20194018,-36.4158884,145.4864038,VIC
20194021,-36.4846996,144.6536775,VIC
20194029,-35.9987042,145.823166,VIC
20194106,-38.3751987,142.7303178,VIC
20194185,-36.3673124,144.9490726,VIC
20194193,-36.4000589,145.1944316,VIC
20194199,-37.2857024,144.75774,VIC
20194231,-36.5445728,144.8326798,VIC
20194269,-36.4003441,141.0778042,VIC
20194367,-37.077978,144.1626,VIC
20194368,-37.0774222,144.160469,VIC
20194376,-36.4062773,145.5001686,VIC
20194379,-36.229827,145.4957984,VIC
20194387,-36.3337569,144.6027822,VIC
20194398,-36.0656037,145.5955378,VIC
20194544,-38.296896,142.4036138,VIC
20194547,-38.2159022,143.4758552,VIC
20194653,-36.4150749,145.5287722,VIC
20194667,-36.3970318,144.9115951,VIC
20194668,-36.2714293,145.0056763,VIC
20194731,-36.2474513,144.3989408,VIC
20194732,-36.4325377,144.6610505,VIC
20194761,-37.388995,141.9679133,VIC
20194762,-36.0277942,145.4434658,VIC
20194769,-36.3331052,145.4033409,VIC
20194778,-36.3732205,145.1881228,VIC
20194780,-36.4256961,145.2403994,VIC
20194789,-36.4184543,144.9393595,VIC
20194791,-36.0598142,145.2914739,VIC
20194793,-36.2677322,145.0224815,VIC
20194874,-37.2436839,145.0024799,VIC
20194884,-36.3731317,145.1982977,VIC
20194892,-36.4213894,144.9522708,VIC
20194893,-37.9953935,146.9227647,VIC
20194901,-36.4073588,145.5001756,VIC
20194939,-36.3844364,144.7426309,VIC
20194942,-37.9388487,144.6995573,VIC
20194979,-34.8822237,143.2261366,VIC
20194982,-35.3402791,141.1484079,VIC
20194997,-36.2831176,145.0814839,VIC
20194998,-36.5911962,145.2261313,VIC
20195000,-36.4244386,144.9236079,VIC
20195006,-36.4042049,145.5000437,VIC
20195035,-36.270519,144.5149586,VIC
20195039,-36.4980167,144.6231093,VIC
20195062,-35.9411722,145.6729357,VIC
20195097,-36.3869341,145.5314548,VIC
20195098,-36.3950076,145.2959985,VIC
20195105,-36.4179216,145.4740387,VIC
20195109,-36.423188,144.9435712,VIC
20195110,-36.012108,145.3034961,VIC
20195133,-36.1973504,144.5184208,VIC
20195134,-36.2472813,144.4189146,VIC
20195135,-36.2544019,144.7977013,VIC
20195170,-36.4201955,145.5324874,VIC
20195172,-36.4179216,145.4740387,VIC
20195182,-36.4162223,144.945773,VIC
20195185,-36.4275988,144.9333075,VIC
20195188,-36.4131598,145.5134826,VIC
20195194,-36.4245369,144.9376595,VIC
20195200,-36.3970301,145.4463737,VIC
20195270,-36.0243167,145.479725,VIC
20195279,-36.4185717,145.5328107,VIC
20195298,-36.4392263,144.9354168,VIC
20195299,-36.4387894,144.9694375,VIC
20195308,-36.339868,145.4023737,VIC
20195312,-36.7393629,141.311588,VIC
20195369,-36.4423429,144.8147199,VIC
20195384,-36.3194161,145.0873135,VIC
20195389,-36.43005,144.9839398,VIC
20195405,-35.1320928,140.9875311,VIC
20195421,-36.1005354,145.6533342,VIC
20195472,-35.9827704,145.597118,VIC
20195487,-36.4060783,145.2799746,VIC
20195507,-36.7763413,141.1585543,VIC
20195584,-36.1368774,144.711124,VIC
20195620,-38.0728248,147.1146489,VIC
20195633,-36.2694314,144.6383951,VIC
20195685,-36.0535471,145.5352894,VIC
20195741,-36.4573822,144.9142034,VIC
20195782,-36.4482796,144.3203961,VIC
20195789,-36.4320776,145.2310952,VIC
20195835,-36.2077388,145.5183432,VIC
20195849,-36.2353315,146.4512506,VIC
20195968,-36.773307,144.3078099,VIC
20195982,-37.3892143,143.7637508,VIC
20196027,-36.1549713,145.6534614,VIC
20196067,-36.4462104,144.9917339,VIC
20196115,-36.7524476,145.664606,VIC
20196132,-36.2714293,145.0056763,VIC
20196172,-36.5931931,144.5913807,VIC
20196200,-37.9426085,144.7271877,VIC
20196216,-36.4596211,144.8614272,VIC
20196223,-36.4210198,144.9335363,VIC
20196287,-36.7697193,144.3123346,VIC
20196322,-37.9882457,146.9189388,VIC
20196331,-36.4587131,145.2050676,VIC
20196365,-36.428674,145.077177,VIC
20196391,-36.41021,144.9439152,VIC
20196397,-36.2494403,145.3846551,VIC
20196420,-36.4531449,145.1934502,VIC
20196440,-35.9684156,145.0596449,VIC
20196448,-36.4025348,145.3024716,VIC
20196483,-36.2610072,144.6248577,VIC
20196485,-36.3924358,145.2239533,VIC
20196487,-35.0853461,141.1295867,VIC
20196493,-36.266988,145.364821,VIC
20196512,-36.4450888,146.6670952,VIC
20196540,-36.2302575,146.4584756,VIC
20196590,-36.6106521,145.2580159,VIC
20196607,-36.4463952,145.2785485,VIC
20196608,-36.3054676,145.0234501,VIC
20196668,-37.8513524,145.4237236,VIC
20196704,-36.3704456,145.2669065,VIC
20196882,-36.428674,145.077177,VIC
20196928,-36.4207883,145.5000399,VIC
20196941,-36.2771918,145.4548851,VIC
20196982,-36.4254358,145.2485509,VIC
20196987,-36.0325102,145.2046031,VIC
20197007,-36.2342968,146.4503633,VIC
20197008,-36.2241401,144.546618,VIC
20197031,-36.3626998,145.3385418,VIC
20197082,-37.8621164,145.4116239,VIC
20197127,-36.0458783,145.1867714,VIC
20197129,-36.590097,144.809837,VIC
20197148,-36.3519626,144.6027997,VIC
20197174,-36.5445728,144.8326798,VIC
20197178,-36.4124062,145.5000969,VIC
20197216,-36.4372019,145.2375799,VIC
20197222,-36.2696178,144.5856389,VIC
20197230,-38.2729143,143.6245189,VIC
20197238,-36.326643,144.732577,VIC
20197239,-37.9604185,144.7147197,VIC
20197286,-36.3153777,146.280818,VIC
20197349,-38.164305,143.4996107,VIC
20197350,-38.3302986,143.4389903,VIC
20197360,-36.4164273,145.52867,VIC
20197434,-36.4184776,145.4679869,VIC
20197491,-36.0408918,145.2045143,VIC
20203505,-36.1236092,145.653085,VIC
20203527,-36.4024658,145.4624599,VIC
20203559,-36.199393,147.7661896,VIC
20203714,-37.2098261,144.0394706,VIC
20203725,-38.3400932,143.0071147,VIC
30062572,-33.470285,135.367154,SA
30062876,-34.786477,135.541744,SA
30062894,-37.274498,140.815296,SA
30063631,-34.764367,135.573759,SA
30064580,-32.853317,134.285485,SA
30065325,-34.748604,135.574476,SA
30065604,-32.862261,134.289506,SA
30065729,-35.21863,138.583694,SA
30065892,-37.237785,139.900921,SA
30065954,-33.521869,135.390277,SA
30066485,-34.721751,135.693609,SA
30067110,-34.6831361,135.5528232,SA
30068354,-34.6105818,135.6268044,SA
30068819,-34.649813,135.5057121,SA
30075187,-32.855755,134.27808,SA
30076423,-32.858391,134.283103,SA
30076718,-33.444412,135.4061,SA
30077724,-33.463538,135.36718,SA
30078460,-32.861808,134.289157,SA
30079305,-34.743867,135.5324779,SA
30081344,-34.71851,135.5393089,SA
30081612,-34.497939,138.98428,SA
30083161,-34.8483127,135.8901892,SA
30083207,-34.6109225,135.6271778,SA
30083749,-34.634094,135.48121,SA
30084503,-34.634149,135.481123,SA
30084590,-33.485243,135.340469,SA
30086437,-34.438812,139.010732,SA
30086579,-35.3073,138.475091,SA
30089895,-34.765115,135.533225,SA
30089924,-36.589363,140.779758,SA
30090006,-34.78935,135.550337,SA
30091222,-34.795412,135.575008,SA
30091223,-34.774745,135.538184,SA
30091962,-34.701273,135.674253,SA
30094036,-32.859214,134.275658,SA
30094346,-33.528266,135.453339,SA
30094700,-34.779206,135.584633,SA
30094732,-34.813382,135.785364,SA
30095137,-34.521281,138.98801,SA
30095173,-34.497949,138.984291,SA
30095204,-34.632594,135.48214,SA
30095259,-33.50489,135.377098,SA
30095633,-33.51629,135.349528,SA
30095996,-37.832121,140.848277,SA
30096004,-34.775293,135.5218009,SA
30096009,-34.7066684,135.5827249,SA
30096772,-34.627994,135.674282,SA
30097523,-34.798735,135.564285,SA
30097528,-34.7258054,135.6295296,SA
30098803,-35.165953,138.597494,SA
30100769,-34.47854,139.013088,SA
30101251,-34.808605,135.764875,SA
30101283,-33.535455,135.333772,SA
30101699,-33.515989,135.327775,SA
30102332,-34.820803,135.782558,SA
30102341,-34.762365,135.559,SA
30102458,-34.543148,139.059485,SA
30103392,-37.806008,140.799505,SA
30103662,-32.847496,134.271452,SA
30104111,-37.120335,140.86672,SA
30104239,-34.725951,135.61152,SA
30104527,-36.971273,140.300776,SA
30105144,-34.635204,135.48329,SA
30105895,-34.8359172,135.7579535,SA
30105907,-34.793817,135.545395,SA
30105914,-34.7342945,135.623608,SA
30106247,-32.863307,134.272109,SA
30107375,-33.5366249,135.334746,SA
30107377,-33.525653,135.499362,SA
30108123,-32.85045,134.271669,SA
30108125,-32.850281,134.279802,SA
30109069,-34.807184,135.752771,SA
30110622,-34.538625,138.980772,SA
30110784,-34.476939,139.03452,SA
30114651,-34.550522,138.94483,SA
30114852,-32.85368,134.279625,SA
30116070,-34.7709,135.584837,SA
30116071,-34.803518,135.557474,SA
30117711,-32.886568,134.229701,SA
30118795,-34.517703,138.977214,SA
30119575,-34.752346,135.624017,SA
30120270,-33.5123459,135.401034,SA
30120586,-34.785401,135.766661,SA
30121287,-34.482331,139.006748,SA
30124508,-34.762295,135.558724,SA
30124717,-33.53565,135.328334,SA
30125269,-33.474901,135.376753,SA
30125992,-33.476322,135.398285,SA
30126384,-34.798735,135.564285,SA
30130883,-33.52169,135.337596,SA
30131288,-34.701238,135.605322,SA
30131371,-34.551434,138.925759,SA
30131570,-32.852067,134.273675,SA
30131716,-34.342498,140.57852,SA
30132097,-34.53859,138.980795,SA
30132305,-34.466951,139.030214,SA
30132362,-33.529833,135.328097,SA
30134339,-32.856656,134.295237,SA
30135060,-34.760197,135.565607,SA
30135589,-33.509126,135.295341,SA
30135604,-33.513572,135.337995,SA
30136226,-34.765468,135.566528,SA
30136644,-34.649969,135.681116,SA
30137405,-34.787711,135.525519,SA
30139139,-32.863342,134.281428,SA
30139593,-34.477665,138.997082,SA
30141353,-34.461885,139.014081,SA
30141455,-37.222294,140.180632,SA
30141817,-34.697155,135.60123,SA
30143267,-34.538688,138.980749,SA
30143274,-34.471245,139.024169,SA
30143467,-35.251719,138.481965,SA
30143587,-34.571902,138.929044,SA
30144283,-33.530534,135.464357,SA
30144664,-37.993421,140.745673,SA
30144968,-32.855733,134.278989,SA
30144976,-32.886397,134.249063,SA
30147701,-32.861333,134.289781,SA
30147983,-34.6340982,135.4756025,SA
30147999,-34.471754,139.05476,SA
30148051,-33.53541,135.333934,SA
30148412,-34.814401,135.755176,SA
30149017,-34.504735,139.00885,SA
30149089,-33.512347,135.400926,SA
30149091,-33.509688,135.356015,SA
30149095,-33.4939939,135.339911,SA
30150588,-34.6491186,135.5351815,SA
30150869,-32.879822,134.215846,SA
30152334,-32.85431,134.298376,SA
30153198,-36.184287,140.337764,SA
30153235,-34.7484536,135.5907642,SA
30154088,-32.852176,134.289373,SA
30156245,-34.89287,135.891031,SA
30156255,-34.767602,135.559983,SA
30158541,-34.495554,139.0103646,SA
30158996,-37.603649,140.858159,SA
30160421,-32.859508,134.29235,SA
30161076,-34.642306,135.65599,SA
30161081,-34.610784,135.584268,SA
30161597,-33.493948,135.340018,SA
30162149,-34.757332,135.531879,SA
30162154,-34.666664,135.621507,SA
30162176,-34.619406,135.632859,SA
30164125,-34.495502,139.01103,SA
30165554,-34.7818,135.523068,SA
30166122,-33.50374,135.337957,SA
30166628,-34.75101,135.533728,SA
30166653,-34.610341,135.643687,SA
30167015,-35.88835,139.970861,SA
30167212,-34.772277,135.562005,SA
30168199,-34.8386956,135.88465,SA
30168228,-34.818865,135.788061,SA
30168703,-34.612332,135.640539,SA
30168873,-37.847804,140.931336,SA
30168886,-34.523481,139.039004,SA
30169562,-34.482331,139.006726,SA
30170756,-34.777551,135.564731,SA
30170761,-34.7470257,135.6430081,SA
30170762,-34.644653,135.635135,SA
30170847,-33.528029,135.328305,SA
30171772,-34.488028,139.027759,SA
30172212,-34.620185,135.65778,SA
30172281,-34.8441877,135.8645071,SA
30172442,-34.543218,139.059596,SA
30172973,-33.471116,135.327929,SA
30173418,-34.716987,135.580906,SA
30173419,-34.73426,135.623527,SA
30173463,-36.645414,140.51,SA
30173948,-34.764367,135.573758,SA
30174874,-33.542667,135.335416,SA
30176470,-34.343442,140.578747,SA
30177624,-34.633255,135.576909,SA
30177628,-34.6639498,135.6591514,SA
30178806,-34.772347,135.568117,SA
30179539,-33.494348,135.342334,SA
30179849,-34.782824,135.567161,SA
30179974,-34.763205,135.5216229,SA
30180115,-32.848052,134.278089,SA
30180562,-32.854067,134.293665,SA
30180651,-34.809777,135.7777,SA
30182480,-34.811732,135.74494,SA
30182493,-34.6792577,135.6150845,SA
30182549,-36.220761,139.78192,SA
30183071,-34.466923,139.030117,SA
30183127,-33.508836,135.338246,SA
30183734,-34.517704,138.97729,SA
30183848,-34.461751,139.014172,SA
30183881,-33.530069,135.386954,SA
30183890,-33.525788,135.499417,SA
30185686,-34.656725,135.601983,SA
30186617,-32.850256,134.283276,SA
30186843,-34.644085,135.626478,SA
30189333,-34.776749,135.55678,SA
30189376,-34.604414,135.5419179,SA
30189631,-34.497958,138.984313,SA
30189910,-34.651556,135.636104,SA
30189987,-34.734141,135.637621,SA
40131706,-24.8576555,152.4319791,QLD
40131710,-25.097922,152.2979343,QLD
40131759,-17.2111111,145.4761111,QLD
40131835,-24.9630184,152.2398723,QLD
40131995,-24.9110712,152.1807376,QLD
40131999,-24.9596996,152.4204977,QLD
40132025,-24.7950581,152.3353881,QLD
40132034,-27.5443864,152.3159346,QLD
40132035,-27.5285313,152.387336,QLD
40132207,-24.7539608,152.270216,QLD
40132216,-24.8524212,152.4508672,QLD
40132218,-25.1110924,152.5291189,QLD
40132487,-24.8531864,152.2706252,QLD
40132723,-24.9095542,152.3921478,QLD
40132734,-17.3445258,145.5035316,QLD
40132892,-24.8494447,152.4699693,QLD
40133063,-27.6155331,152.1199288,QLD
40133130,-17.2333333,145.5361111,QLD
40133473,-23.9064205,150.2872269,QLD
40133604,-24.7742282,152.4038443,QLD
40133804,-24.8839014,152.4670089,QLD
40133829,-24.8622655,152.3602627,QLD
40133914,-27.2770097,151.690501,QLD
40133924,-24.7898002,152.1986273,QLD
40134260,-25.0878468,152.2718138,QLD
40134509,-17.1938889,145.4958333,QLD
40134558,-17.2140236,145.5093335,QLD
40134566,-24.7492699,152.2952852,QLD
40134567,-24.7502021,152.302113,QLD
40134569,-24.8355076,152.4230437,QLD
40134667,-24.8697986,152.2107798,QLD
40134770,-24.7465842,152.3053711,QLD
40134771,-24.7113678,152.2526675,QLD
40134881,-24.8668745,152.4080044,QLD
40134940,-24.9252736,152.4566336,QLD
40134985,-24.883554,152.2425753,QLD
40135349,-17.1938889,145.4958333,QLD
40135453,-24.9737861,152.4319062,QLD
40135605,-24.9847037,152.3294977,QLD
40135610,-27.5990094,152.3769079,QLD
40135872,-24.9375182,152.1505317,QLD
40135874,-24.9430709,152.4185383,QLD
40136958,-25.0706043,152.2666309,QLD
40137017,-24.8290998,152.2913593,QLD
40137151,-24.9375182,152.1505317,QLD
40137291,-24.7929017,152.4326874,QLD
40137338,-24.9235727,152.1471553,QLD
40137400,-24.9098025,152.4882749,QLD
40137525,-24.8530218,152.4162684,QLD
40137526,-24.8429925,152.3228982,QLD
40137541,-24.9041528,152.2002289,QLD
40137743,-24.8393224,152.2471467,QLD
